player_name,pitch_type,pitches,mean_release_x,mean_release_z,std_release_x,std_release_z
"Bieber, Shane",KC,169,-1.6688757396449705,5.642544378698225,0.0789170145262815,0.061305534452628395
"Bieber, Shane",SL,204,-1.6855392156862745,5.595049019607844,0.0820020631205829,0.06651417530328026
"Bigge, Hunter",FF,102,-0.22254901960784312,5.825392156862745,0.1467110467437714,0.06997413339096574
"Bigge, Hunter",SL,101,-0.3585148514851485,5.653069306930694,0.12570112281609788,0.0857757841614687
"Bird, Jake",CU,217,-2.5184331797235022,5.5040092165898615,0.15757519194413644,0.11495594932421563
"Bird, Jake",SI,328,-2.747987804878049,5.219817073170732,0.17572455467827833,0.14140826252618172
"Bird, Jake",ST,388,-2.9320876288659794,5.019690721649485,0.16152542396037153,0.1257572708826001
"Birdsong, Hayden",CH,201,-2.0202985074626865,6.330597014925373,0.2024398934196546,0.11421751963269343
"Birdsong, Hayden",CU,155,-1.8283225806451613,6.537612903225806,0.21845924269888353,0.14100789270977576
"Birdsong, Hayden",FF,527,-1.8571726755218216,6.531043643263757,0.2455136901022403,0.13296220049640384
"Birdsong, Hayden",SL,291,-1.9925429553264606,6.439621993127148,0.2078968428966841,0.12429190362906896
"Bivens, Spencer",CH,198,-1.836818181818182,6.1304040404040405,0.14227833332854478,0.1323617500526243
"Bivens, Spencer",FC,352,-1.7183238636363638,6.291931818181819,0.18433766149650047,0.14042960503566915
"Bivens, Spencer",FF,81,-1.7416049382716048,6.256666666666667,0.19769583196240795,0.17002940922087548
"Bivens, Spencer",SI,486,-1.8486419753086418,6.1579835390946505,0.1493111585565264,0.11504211571539259
"Bivens, Spencer",ST,108,-1.786388888888889,6.108148148148148,0.19435711582939347,0.16405576979800246
"Bivens, Spencer",SV,69,-1.5775362318840578,6.280144927536232,0.18234103307927155,0.09986008967879227
"Blackburn, Paul",CH,69,-2.2794202898550724,5.869420289855072,0.20528233110674807,0.16368804672635975
"Blackburn, Paul",CU,85,-2.256823529411765,5.953529411764706,0.20974594476303424,0.13651012418719108
"Blackburn, Paul",FC,194,-2.158453608247423,5.935979381443299,0.20582119211011368,0.14085718187817978
"Blackburn, Paul",SI,215,-2.123767441860465,5.874139534883721,0.23619895356242845,0.1738677095927673
"Blackburn, Paul",ST,110,-2.422181818181818,5.664,0.19013458207126932,0.1430737283470279
"Blalock, Bradley",CU,135,-1.5194074074074075,6.383851851851852,0.32054934880505953,0.11575182655588047
"Blalock, Bradley",FC,102,-1.8487254901960783,6.279803921568627,0.32126812949152783,0.1104444700950119
"Blalock, Bradley",FF,479,-1.3880167014613778,6.3674530271398755,0.2593918534027057,0.10646166038546788
"Blalock, Bradley",FS,157,-1.9419745222929936,6.1845222929936305,0.2745542762893644,0.0916476380707068
"Blalock, Bradley",SL,160,-1.74875,6.235125,0.18980874187077387,0.08838158762687226
"Blanco, Ronel",CH,99,-1.7374747474747474,5.963030303030304,0.36779082185600726,0.08776655661532626
"Blanco, Ronel",CU,161,-1.9104968944099376,5.9827329192546586,0.3406442448549442,0.10782501783932019
"Blanco, Ronel",FF,283,-1.7106713780918728,6.052756183745584,0.3754844267679515,0.10218968207687693
"Blanco, Ronel",SL,250,-2.00472,5.85984,0.3783022229482009,0.08788440746972816
"Blewett, Scott",FF,256,-1.799609375,6.2140234375,0.1492196819470949,0.08911670821918564
"Blewett, Scott",FS,135,-1.9791851851851852,6.090592592592593,0.1289455042351825,0.06527511197407676
"Blewett, Scott",SL,314,-1.932420382165605,6.146464968152866,0.1317389289387786,0.07496487174461022
"Blubaugh, AJ",CH,98,-2.4411224489795917,5.947244897959184,0.44575635398692187,0.11280656386039568
"Blubaugh, AJ",FF,278,-2.3635251798561154,5.969280575539568,0.36677118514377954,0.10293624459660933
"Blubaugh, AJ",ST,108,-2.4541666666666666,5.842685185185185,0.4177803496584634,0.09612692623138623
"Booser, Cam",FC,112,2.84,5.6575,0.1214773919573381,0.08764691655718439
"Booser, Cam",FF,262,2.5582824427480917,5.922977099236641,0.11989662052757621,0.08942725082445918
"Booser, Cam",ST,182,2.941318681318682,5.586593406593407,0.11308539570122834,0.08464707074743394
"Borucki, Ryan",FS,103,1.7111650485436893,5.552330097087379,0.40413378917226483,0.10277716122562591
"Borucki, Ryan",SI,156,1.7132692307692305,5.6591025641025645,0.31996202085416625,0.10757965867730249
"Borucki, Ryan",SL,244,1.779795081967213,5.643811475409835,0.30907461611983506,0.09690170081510041
"Borucki, Ryan",ST,91,1.8129670329670329,5.638021978021977,0.2872880649007755,0.10187377571419551
"Boushley, Caleb",CH,98,-1.772857142857143,6.0961224489795915,0.15278851362883003,0.11189679203698204
"Boushley, Caleb",CU,54,-1.7025925925925927,6.240185185185186,0.16444515269834462,0.09419952210632153
"Boushley, Caleb",FC,140,-1.9223571428571429,5.819999999999999,0.16266490565375916,0.09572893385480953
"Boushley, Caleb",FF,144,-1.8980555555555556,5.868333333333333,0.14620264592412024,0.10893637072682803
