player_name,comp_player_name,rank,physical_distance
"Ray, Robbie","Pomeranz, Drew",10,0.8883733735424383
"Rea, Colin","Pfaadt, Brandon",1,0.3112026706854501
"Rea, Colin","Buehler, Walker",2,0.3484622108740688
"Rea, Colin","Bieber, Shane",3,0.4799489335639587
"Rea, Colin","Yamamoto, Yoshinobu",4,0.4830227318044633
"Rea, Colin","Warren, Will",5,0.49148386531963545
"Rea, Colin","Sulser, Cole",6,0.5113823152080971
"Rea, Colin","Mahle, Tyler",7,0.5169396389380849
"Rea, Colin","DeSclafani, Anthony",8,0.516999155548025
"Rea, Colin","Brebbia, John",9,0.5196374968468377
"Rea, Colin","Keller, Mitch",10,0.5331924846779877
"Reynolds, Sean","Brown, Ben",1,0.26354102241947647
"Reynolds, Sean","Mears, Nick",2,0.7733151903773471
"Reynolds, Sean","Petersen, Michael",3,0.774045143550326
"Reynolds, Sean","Baker, Bryan",4,0.8041290344152043
"Reynolds, Sean","Bradish, Kyle",5,0.8223584901257531
"Reynolds, Sean","Birdsong, Hayden",6,0.8307547707816789
"Reynolds, Sean","Jansen, Kenley",7,0.8409867411587434
"Reynolds, Sean","Nelson, Ryne",8,0.8539571437507597
"Reynolds, Sean","Brown, Hunter",9,0.8789513194251259
"Reynolds, Sean","Ginkel, Kevin",10,0.9078979025189658
"Ribalta, Orlando","Birdsong, Hayden",1,0.2783966336221432
"Ribalta, Orlando","Merryweather, Julian",2,0.4068084094060716
"Ribalta, Orlando","Enright, Nic",3,0.407144005874986
"Ribalta, Orlando","Bradish, Kyle",4,0.4720125842209677
"Ribalta, Orlando","Bivens, Spencer",5,0.47629327416429607
"Ribalta, Orlando","Bradley, Taj",6,0.5266761668104077
"Ribalta, Orlando","Blalock, Bradley",7,0.5365946063444438
"Ribalta, Orlando","García, Luis",8,0.5433634054291774
"Ribalta, Orlando","Green, Chad",9,0.5714493664140206
"Ribalta, Orlando","Dobbins, Hunter",10,0.5814883650061986
"Richardson, Lyon","Lord, Brad",1,0.7227335482008649
"Richardson, Lyon","Faucher, Calvin",2,0.7232890192699878
"Richardson, Lyon","Canning, Griffin",3,0.737968071357408
"Richardson, Lyon","Morales, Luis",4,0.7823557287392513
"Richardson, Lyon","Sims, Lucas",5,0.785607740901507
"Richardson, Lyon","Santillan, Tony",6,0.7961860901103724
"Richardson, Lyon","Cano, Yennier",7,0.8074582594993304
"Richardson, Lyon","Phillips, Connor",8,0.8220431578783061
"Richardson, Lyon","Boushley, Caleb",9,0.8559337424408135
"Richardson, Lyon","Jobe, Jackson",10,0.8876922759157387
"Robertson, David","Gallen, Zac",1,0.10365920108998473
"Robertson, David","Wilson, Bryse",2,0.3692885408260988
"Robertson, David","Gusto, Ryan",3,0.5132074599977092
"Robertson, David","Curvelo, Luis",4,0.527684191843668
"Robertson, David","Keller, Mitch",5,0.5392871448184902
"Robertson, David","Bednar, David",6,0.5616002331161771
"Robertson, David","Cecconi, Slade",7,0.5945654830062035
"Robertson, David","McGreevy, Michael",8,0.5970346164417153
"Robertson, David","Brebbia, John",9,0.6007023680358688
"Robertson, David","Montero, Keider",10,0.6159209215234319
"Rocker, Kumar","Smith, Shane",1,0.3021271980103553
"Rocker, Kumar","Abel, Mick",2,0.3201950853711303
"Rocker, Kumar","Leiter, Jack",3,0.3267228787362852
"Rocker, Kumar","Pagán, Emilio",4,0.35787097714485805
"Rocker, Kumar","Tong, Jonah",5,0.40470437328463116
"Rocker, Kumar","Ross, Joe",6,0.4373173576260435
"Rocker, Kumar","Gil, Luis",7,0.4431316407483251
"Rocker, Kumar","Salazar, Eduardo",8,0.4578054887590379
"Rocker, Kumar","Finnegan, Kyle",9,0.5185205686104745
"Rocker, Kumar","Mize, Casey",10,0.5194293436253058
"Rodriguez, Eduardo","Dreyer, Jack",1,0.4873187997650142
"Rodriguez, Eduardo","Detmers, Reid",2,0.5397799976274884
"Rodriguez, Eduardo","Ferguson, Caleb",3,0.5760295243793397
"Rodriguez, Eduardo","Fried, Max",4,0.582746114599642
"Rodriguez, Eduardo","Vesia, Alex",5,0.5836157868465481
"Rodriguez, Eduardo","Messick, Parker",6,0.6079035181773197
"Rodriguez, Eduardo","Dodd, Dylan",7,0.6649403494315049
"Rodriguez, Eduardo","Ragans, Cole",8,0.6897470356452023
"Rodriguez, Eduardo","Lynch IV, Daniel",9,0.6907915324987042
"Rodriguez, Eduardo","Matz, Steven",10,0.7072263102217372
"Rodríguez, Manuel","Sheehan, Emmet",1,0.46954327265911916
"Rodríguez, Manuel","deGrom, Jacob",2,0.49893474269082244
"Rodríguez, Manuel","Svanson, Matt",3,0.5430208517769273
"Rodríguez, Manuel","Jax, Griffin",4,0.6026301287568384
"Rodríguez, Manuel","Kirby, George",5,0.6173203016231763
"Rodríguez, Manuel","Salazar, Eduardo",6,0.636256917067465
"Rodríguez, Manuel","Hicks, Jordan",7,0.6733419019221983
"Rodríguez, Manuel","Ginn, J.T.",8,0.6890764748329807
"Rodríguez, Manuel","Pearson, Nate",9,0.6973039632414499
"Rodríguez, Manuel","Soriano, José",10,0.721524062599608
"Rodríguez, Randy","Skenes, Paul",1,0.2931826254313212
"Rodríguez, Randy","Abreu, Bryan",2,0.29336557357473697
"Rodríguez, Randy","Finnegan, Kyle",3,0.4549038523607191
"Rodríguez, Randy","Hoffman, Jeff",4,0.48903415554165
"Rodríguez, Randy","Salazar, Eduardo",5,0.4985477843885847
"Rodríguez, Randy","Muñoz, Andrés",6,0.5090099449350006
"Rodríguez, Randy","Kirby, George",7,0.5335946316669538
"Rodríguez, Randy","Domínguez, Seranthony",8,0.6175764204297357
"Rodríguez, Randy","De Los Santos, Enyel",9,0.6675128733361361
"Rodríguez, Randy","Gil, Luis",10,0.6705889060590136
"Rodríguez, Yariel","Meyer, Max",1,0.3606301259873297
"Rodríguez, Yariel","Hatch, Thomas",2,0.40505383339327977
"Rodríguez, Yariel","Fernandez, Ryan",3,0.4124442618564834
"Rodríguez, Yariel","Miller, Bryce",4,0.4406355863617078
"Rodríguez, Yariel","Zeferjahn, Ryan",5,0.44195223581882664
"Rodríguez, Yariel","Englert, Mason",6,0.44567222528697
"Rodríguez, Yariel","Gusto, Ryan",7,0.4461433336862322
"Rodríguez, Yariel","Adams, Travis",8,0.4504955856429598
"Rodríguez, Yariel","Baz, Shane",9,0.46609176877787883
"Rodríguez, Yariel","Holderman, Colin",10,0.4708655762733834
"Rodón, Carlos","Ray, Robbie",1,0.39515475902164215
"Rodón, Carlos","Enns, Dietrich",2,0.5996756156545286
"Rodón, Carlos","Veneziano, Anthony",3,0.6075719401166414
"Rodón, Carlos","Lucchesi, Joey",4,0.661685854038273
"Rodón, Carlos","Ragans, Cole",5,0.7009164198882673
"Rodón, Carlos","Lee, Dylan",6,0.7152044633291765
"Rodón, Carlos","Pomeranz, Drew",7,0.8175932897757918
"Rodón, Carlos","Gage, Matt",8,0.8273697017176177
"Rodón, Carlos","Cox, Austin",9,0.8406542787142526
"Rodón, Carlos","Detmers, Reid",10,0.9166066163609684
"Rogers, Taylor","Gibson, Cade",1,0.8655165453305265
"Rogers, Taylor","Pérez, Martín",2,0.9008254463404197
"Rogers, Taylor","McFarland, T.J.",3,0.9070032141221355
"Rogers, Taylor","Long, Sam",4,1.0406108780920056
"Rogers, Taylor","Matsui, Yuki",5,1.1103812329286893
"Rogers, Taylor","Simpson, Josh",6,1.1548991813069973
"Rogers, Taylor","Allard, Kolby",7,1.158990064306293
"Rogers, Taylor","Suarez, Ranger",8,1.2627581872936757
"Rogers, Taylor","Lauer, Eric",9,1.2674332232982042
"Rogers, Taylor","Cortes, Nestor",10,1.269531884871717
"Rogers, Trevor","Zastryzny, Rob",1,0.3798178914108649
"Rogers, Trevor","Latz, Jacob",2,0.39641302150582713
"Rogers, Trevor","Matz, Steven",3,0.4211524908256868
"Rogers, Trevor","Bubic, Kris",4,0.46626714688752974
"Rogers, Trevor","Lynch IV, Daniel",5,0.49638332368817767
"Rogers, Trevor","Borucki, Ryan",6,0.5644825489292585
"Rogers, Trevor","Gore, MacKenzie",7,0.5889628474662476
"Rogers, Trevor","Dreyer, Jack",8,0.6347917752271347
"Rogers, Trevor","Freeland, Kyle",9,0.6805639140513955
"Rogers, Trevor","Holton, Tyler",10,0.6889859736514791
"Rogers, Tyler","Thompson, Ryan",1,4.886847230910105
"Rogers, Tyler","Lee, Chase",2,4.97847604631596
"Rogers, Tyler","Jacob, Alek",3,5.837281835678943
"Rogers, Tyler","Hill, Tim",4,5.973124557390458
"Rogers, Tyler","Kelly, Kevin",5,5.990589189169212
"Rogers, Tyler","Anderson, Grant",6,6.40577349644139
"Rogers, Tyler","Lawrence, Justin",7,6.416096311569593
"Rogers, Tyler","Sewald, Paul",8,6.4186375349224605
"Rogers, Tyler","Schreiber, John",9,6.938638998272053
"Rogers, Tyler","Poulin, PJ",10,7.097923934597943
"Rolison, Ryan","Harris, Hogan",1,0.37622536316657834
"Rolison, Ryan","Holton, Tyler",2,0.41627798687694995
"Rolison, Ryan","Quintana, Jose",3,0.452677409369101
"Rolison, Ryan","Herrin, Tim",4,0.49347988987574704
"Rolison, Ryan","Freeland, Kyle",5,0.5578477813098777
"Rolison, Ryan","Fried, Max",6,0.5677187453501353
"Rolison, Ryan","Abbott, Andrew",7,0.5946410326787861
"Rolison, Ryan","Farris, Mitch",8,0.6906078794255589
"Rolison, Ryan","Povich, Cade",9,0.7049743556292536
"Rolison, Ryan","Seymour, Ian",10,0.7259686751618069
"Romano, Jordan","Whitlock, Garrett",1,0.8185672102249197
"Romano, Jordan","Glasnow, Tyler",2,0.8329498440583443
"Romano, Jordan","Holman, Grant",3,0.8678658636144391
"Romano, Jordan","Burke, Sean",4,0.914330741255404
"Romano, Jordan","Blewett, Scott",5,0.9618798719415927
"Romano, Jordan","Gilbert, Logan",6,0.9922310579277338
"Romano, Jordan","Sasaki, Roki",7,1.0674763368235158
"Romano, Jordan","Paddack, Chris",8,1.0810747352392758
"Romano, Jordan","Leahy, Kyle",9,1.0896956988574555
"Romano, Jordan","Hodge, Porter",10,1.1177964838298473
"Romero, JoJo","Bernardino, Brennan",1,1.3018250136680585
"Romero, JoJo","Rogers, Taylor",2,1.3229410510270467
"Romero, JoJo","McFarland, T.J.",3,1.424571210112715
"Romero, JoJo","Newcomb, Sean",4,1.4302161052245541
"Romero, JoJo","Akin, Keegan",5,1.489108377115573
"Romero, JoJo","Cortes, Nestor",6,1.5761502916157735
"Romero, JoJo","King, John",7,1.7282137286150834
"Romero, JoJo","Matsui, Yuki",8,1.7358934055307929
"Romero, JoJo","Simpson, Josh",9,1.7506419924029697
"Romero, JoJo","Luzardo, Jesús",10,1.7536391200134136
"Ross, Joe","Kranick, Max",1,0.15111095411884545
"Ross, Joe","Smith, Shane",2,0.20132478737205983
"Ross, Joe","Tong, Jonah",3,0.2885137066441448
"Ross, Joe","Finnegan, Kyle",4,0.37629227695538897
"Ross, Joe","Rocker, Kumar",5,0.4373173576260435
"Ross, Joe","Fitts, Richard",6,0.44268529209728286
"Ross, Joe","Rasmussen, Drew",7,0.48217968729031
"Ross, Joe","Hoffman, Jeff",8,0.4895294519522193
"Ross, Joe","Abel, Mick",9,0.5054493222342368
"Ross, Joe","Svanson, Matt",10,0.5126361179641792
"Roupp, Landen","Bassitt, Chris",1,0.2740214033169369
"Roupp, Landen","Eflin, Zach",2,0.6320732976536426
"Roupp, Landen","Teng, Kai-Wei",3,0.7256604084866687
"Roupp, Landen","Flaherty, Jack",4,0.7369992560227
"Roupp, Landen","Alexander, Jason",5,0.7415501613963208
"Roupp, Landen","Thornton, Trent",6,0.7996665691427679
"Roupp, Landen","Junis, Jakob",7,0.8019281403870225
"Roupp, Landen","Snider, Collin",8,0.8108647641174227
"Roupp, Landen","Morton, Charlie",9,0.8526857566684113
"Roupp, Landen","Webb, Jacob",10,0.9010907137886592
"Roycroft, Chris","González, Wikelman",1,0.5255726408191925
"Roycroft, Chris","Murdock, Noah",2,0.807822672027981
"Roycroft, Chris","Díaz, Edwin",3,0.8710111184498323
"Roycroft, Chris","Vodnik, Victor",4,0.9402627106981212
"Roycroft, Chris","Melton, Troy",5,1.219722774867338
"Roycroft, Chris","Woo, Bryan",6,1.2738128431613471
"Roycroft, Chris","Stewart, Brock",7,1.350885145231013
"Roycroft, Chris","Ortiz, Luis",8,1.3550399934409094
"Roycroft, Chris","Varland, Louis",9,1.394589232560585
"Roycroft, Chris","Miller, Shelby",10,1.3962379544747001
"Rutledge, Jackson","Bido, Osvaldo",1,0.32517589909762
"Rutledge, Jackson","Martin, Davis",2,0.3599139873082753
"Rutledge, Jackson","Fernandez, Ryan",3,0.3646225328961247
"Rutledge, Jackson","Priester, Quinn",4,0.37567856135125893
"Rutledge, Jackson","Green, Chad",5,0.37732932230516747
"Rutledge, Jackson","Bivens, Spencer",6,0.3830600433283499
"Rutledge, Jackson","Dobbins, Hunter",7,0.3917356609789373
"Rutledge, Jackson","Severino, Luis",8,0.3955705234960015
"Rutledge, Jackson","Graceffo, Gordon",9,0.4091921000699906
"Rutledge, Jackson","Horton, Cade",10,0.4378576142177253
"Ryan, Joe","Legumina, Casey",1,0.6031777281518549
"Ryan, Joe","May, Dustin",2,0.6047825601194005
"Ryan, Joe","Webb, Logan",3,0.649154784396877
"Ryan, Joe","Schreiber, John",4,0.7724186930235287
"Ryan, Joe","Woodford, Jake",5,0.8234530899610044
"Ryan, Joe","Ortiz, Luis",6,0.8279112846877641
"Ryan, Joe","Lively, Ben",7,0.9996565596055318
"Ryan, Joe","Henriquez, Ronny",8,1.011071500310761
"Ryan, Joe","Walker, Ryan",9,1.0846436423537187
"Ryan, Joe","Henry, Cole",10,1.1076669723316488
"Saalfrank, Andrew","Anderson, Tyler",1,0.37251646662815663
"Saalfrank, Andrew","Cameron, Noah",2,0.7118681929664831
"Saalfrank, Andrew","Thielbar, Caleb",3,0.7229033003368162
"Saalfrank, Andrew","Alvarez, Andrew",4,0.9400910223805977
"Saalfrank, Andrew","Lauer, Eric",5,0.9984760765032248
"Saalfrank, Andrew","Gibson, Cade",6,1.0044823943494783
"Saalfrank, Andrew","Springs, Jeffrey",7,1.0143148098251549
"Saalfrank, Andrew","Long, Sam",8,1.0975020283733437
"Saalfrank, Andrew","Povich, Cade",9,1.099288282850289
"Saalfrank, Andrew","Farris, Mitch",10,1.1473683798091567
"Sabrowski, Erik","Mayza, Tim",1,0.6006151524564138
"Sabrowski, Erik","Montgomery, Mason",2,0.6885987570824751
"Sabrowski, Erik","Skubal, Tarik",3,0.790759035994804
"Sabrowski, Erik","Beeks, Jalen",4,0.8713268056597361
"Sabrowski, Erik","Crochet, Garrett",5,0.884097968735582
"Sabrowski, Erik","Soto, Gregory",6,0.934949381722725
"Sabrowski, Erik","Helsley, Ryan",7,0.9588113490402295
"Sabrowski, Erik","Burke, Brock",8,0.9850024345650868
"Sabrowski, Erik","Bigge, Hunter",9,0.9883530922839543
"Sabrowski, Erik","Headrick, Brent",10,0.9953904086355667
"Salazar, Eduardo","Finnegan, Kyle",1,0.3230382939890252
"Salazar, Eduardo","Leiter, Jack",2,0.33152740246030354
"Salazar, Eduardo","Abel, Mick",3,0.34068895409213196
"Salazar, Eduardo","Skenes, Paul",4,0.3791575539162405
"Salazar, Eduardo","deGrom, Jacob",5,0.3847897819404473
"Salazar, Eduardo","Winn, Cole",6,0.39604206873340125
"Salazar, Eduardo","Svanson, Matt",7,0.4517295964631135
"Salazar, Eduardo","Rocker, Kumar",8,0.4578054887590379
"Salazar, Eduardo","Kirby, George",9,0.46908433295567586
"Salazar, Eduardo","Pagán, Emilio",10,0.4743272136603157
"Sale, Chris","Heaney, Andrew",1,0.7197669408003838
"Sale, Chris","Manaea, Sean",2,0.9307665515816234
"Sale, Chris","Bummer, Aaron",3,0.9458698921976423
"Sale, Chris","Poulin, PJ",4,1.0097300309589148
"Sale, Chris","Allen, Logan",5,1.0245685943461285
"Sale, Chris","Sears, JP",6,1.0557943271846988
"Sale, Chris","Walter, Brandon",7,1.3069590795946295
"Sale, Chris","King, Bryan",8,1.3400772601691702
"Sale, Chris","Imanaga, Shota",9,1.3495419619040054
"Sale, Chris","Kikuchi, Yusei",10,1.3611702651832593
"Sands, Cole","Bazardo, Eduard",1,0.5379842912401122
"Sands, Cole","Bender, Anthony",2,0.6082325036144651
"Sands, Cole","King, Michael",3,0.685814183241206
"Sands, Cole","Houck, Tanner",4,0.6863279300894354
"Sands, Cole","Lorenzen, Michael",5,0.7105745052491387
"Sands, Cole","Holmes, Grant",6,0.722723760069925
"Sands, Cole","Kelly, Merrill",7,0.735643606142067
"Sands, Cole","Olson, Reese",8,0.770598669881586
"Sands, Cole","Sims, Lucas",9,0.771189379264422
"Sands, Cole","Strickland, Hunter",10,0.8082307086781143
"Santana, Dennis","Adams, Travis",1,0.313362411135582
"Santana, Dennis","Bachar, Lake",2,0.37150106493136015
"Santana, Dennis","Blackburn, Paul",3,0.40828303066162563
"Santana, Dennis","Cannon, Jonathan",4,0.4449322040307844
"Santana, Dennis","Vasil, Mike",5,0.49792434738870917
"Santana, Dennis","Holmes, Grant",6,0.5152927128677222
"Santana, Dennis","Vásquez, Randy",7,0.5229319184681521
"Santana, Dennis","Horton, Cade",8,0.5657473984322483
"Santana, Dennis","Garcia, Rico",9,0.5798338422527143
"Santana, Dennis","Bido, Osvaldo",10,0.5857971948341877
"Santillan, Tony","Cano, Yennier",1,0.2821567948033303
"Santillan, Tony","Morgan, David",2,0.38551202852986644
"Santillan, Tony","Altavilla, Dan",3,0.5688158724371296
"Santillan, Tony","Hancock, Emerson",4,0.64504793371004
"Santillan, Tony","Dollander, Chase",5,0.7002257775066101
"Santillan, Tony","Morales, Luis",6,0.7345781529636478
"Santillan, Tony","Lord, Brad",7,0.7564347355363898
"Santillan, Tony","Hanifee, Brenan",8,0.7602285616142269
"Santillan, Tony","Weaver, Luke",9,0.7612988337530727
"Santillan, Tony","Iglesias, Raisel",10,0.7748576513008848
"Sasaki, Roki","Holman, Grant",1,0.35449954637953096
"Sasaki, Roki","Megill, Tylor",2,0.5432348545371856
"Sasaki, Roki","Festa, David",3,0.6334391252153244
"Sasaki, Roki","Nicolas, Kyle",4,0.6926170100768201
"Sasaki, Roki","Jansen, Kenley",5,0.729406669727503
"Sasaki, Roki","Hoglund, Gunnar",6,0.775723183097407
"Sasaki, Roki","Leahy, Kyle",7,0.7938608694740708
"Sasaki, Roki","Williams, Gavin",8,0.8008673508533114
"Sasaki, Roki","Hernández, Carlos",9,0.804458753334414
"Sasaki, Roki","Nelson, Ryne",10,0.8472882602978481
"Sauer, Matt","Matthews, Zebby",1,0.330347383808365
"Sauer, Matt","Pérez, Eury",2,0.3585221255562243
"Sauer, Matt","Martin, Davis",3,0.38177634432011
"Sauer, Matt","Erceg, Lucas",4,0.445488489989491
"Sauer, Matt","Hoffman, Jeff",5,0.44565189791973114
"Sauer, Matt","Blubaugh, AJ",6,0.45375424029870787
"Sauer, Matt","Zeferjahn, Ryan",7,0.4602993433076143
"Sauer, Matt","Kittredge, Andrew",8,0.4685382733964734
"Sauer, Matt","Assad, Javier",9,0.47093886849427335
"Sauer, Matt","Fitts, Richard",10,0.48622488526264873
"Scherzer, Max","Webb, Jacob",1,0.36448630007336724
"Scherzer, Max","Payamps, Joel",2,0.4637044352486119
"Scherzer, Max","Montero, Keider",3,0.4781307829403518
"Scherzer, Max","Soroka, Michael",4,0.49948496181537017
"Scherzer, Max","Berríos, José",5,0.6015813362632954
"Scherzer, Max","Cannon, Jonathan",6,0.6127715822840167
"Scherzer, Max","Teng, Kai-Wei",7,0.6225550771425654
"Scherzer, Max","Blackburn, Paul",8,0.6634855428556591
"Scherzer, Max","Sterner, Justin",9,0.6644228791390109
"Scherzer, Max","Wilson, Bryse",10,0.6669684153635621
"Schlittler, Cam","Burns, Chase",1,0.44604802008716155
"Schlittler, Cam","Petersen, Michael",2,0.5193439815186871
"Schlittler, Cam","Curtiss, John",3,0.6940650670985901
"Schlittler, Cam","Molina, Anthony",4,0.7664938791325066
"Schlittler, Cam","Fermin, José",5,0.771057577983828
"Schlittler, Cam","Barnett, Mason",6,0.8422160182146881
"Schlittler, Cam","Ashcraft, Braxton",7,0.8996662752952893
"Schlittler, Cam","Miller, Mason",8,1.0301863316532103
"Schlittler, Cam","Cavalli, Cade",9,1.0408647091522647
"Schlittler, Cam","Bradish, Kyle",10,1.0438302128816725
"Schmidt, Clarke","Kelly, Merrill",1,0.40483399735825026
"Schmidt, Clarke","Bachar, Lake",2,0.45888344287844
"Schmidt, Clarke","Payamps, Joel",3,0.5017650339069554
"Schmidt, Clarke","Shugart, Chase",4,0.5315880350220158
"Schmidt, Clarke","Houck, Tanner",5,0.6073680194033014
"Schmidt, Clarke","Thornton, Trent",6,0.6092614609411786
"Schmidt, Clarke","Javier, Cristian",7,0.6114978970484255
"Schmidt, Clarke","Lorenzen, Michael",8,0.6542589721285962
"Schmidt, Clarke","Santana, Dennis",9,0.6585221613602871
"Schmidt, Clarke","Sims, Lucas",10,0.679329405475176
"Schreiber, John","Anderson, Grant",1,0.6234308368810989
"Schreiber, John","Lawrence, Justin",2,0.6485985163012472
"Schreiber, John","Ryan, Joe",3,0.7724186930235287
"Schreiber, John","Legumina, Casey",4,0.9683539696879997
"Schreiber, John","Uceta, Edwin",5,1.0185423359535024
"Schreiber, John","May, Dustin",6,1.0463284280585603
"Schreiber, John","Sewald, Paul",7,1.0551898105409465
"Schreiber, John","Woodford, Jake",8,1.0626223819546625
"Schreiber, John","Webb, Logan",9,1.2094187108737178
"Schreiber, John","Walker, Ryan",10,1.2229836518377628
"Schultz, Paxton","Jobe, Jackson",1,0.3133800846193974
"Schultz, Paxton","Morales, Luis",2,0.37081503727788584
"Schultz, Paxton","Boushley, Caleb",3,0.3745938783221138
"Schultz, Paxton","Agnos, Zach",4,0.4285074970170315
"Schultz, Paxton","Garrett, Reed",5,0.4351673476529798
"Schultz, Paxton","Alcantara, Sandy",6,0.509163782296517
"Schultz, Paxton","Ort, Kaleb",7,0.5141861339258382
"Schultz, Paxton","Ureña, José",8,0.5163691280604674
"Schultz, Paxton","Phillips, Connor",9,0.5706288776305124
"Schultz, Paxton","Horton, Cade",10,0.5893263992292139
"Schwellenbach, Spencer","O'Brien, Riley",1,0.5216321635162895
"Schwellenbach, Spencer","Pagán, Emilio",2,0.571188362168936
"Schwellenbach, Spencer","Ramírez, Yohan",3,0.6026220787810329
"Schwellenbach, Spencer","Winn, Cole",4,0.6355781526775548
"Schwellenbach, Spencer","Rocker, Kumar",5,0.6633631048465889
"Schwellenbach, Spencer","López, Pablo",6,0.6749030225903525
"Schwellenbach, Spencer","Miller, Shelby",7,0.6939676825295061
"Schwellenbach, Spencer","Kelly, Zack",8,0.6984227162698718
"Schwellenbach, Spencer","Leiter, Jack",9,0.7001329480417898
"Schwellenbach, Spencer","Wheeler, Zack",10,0.7074463891249647
"Scott, Tanner","Peralta, Luis",1,0.7993971863799048
"Scott, Tanner","Speier, Gabe",2,0.8053896061931347
"Scott, Tanner","Cleavinger, Garrett",3,0.9057920697772652
"Scott, Tanner","Banda, Anthony",4,0.9461197405720367
"Scott, Tanner","Alexander, Scott",5,1.0568649389931768
"Scott, Tanner","Pérez, Cionel",6,1.079034674126408
"Scott, Tanner","Pilkington, Konnor",7,1.2274055660861938
"Scott, Tanner","Soto, Gregory",8,1.256926850402693
"Scott, Tanner","King, John",9,1.3108964177287608
"Scott, Tanner","Weathers, Ryan",10,1.3195037343837988
"Scott, Tayler","Topa, Justin",1,0.800460567037117
"Scott, Tayler","Bird, Jake",2,1.2715168371835268
"Scott, Tayler","Tonkin, Michael",3,1.3071602979796253
"Scott, Tayler","Weissert, Greg",4,1.3389127795813764
"Scott, Tayler","Yates, Kirby",5,1.34027666136602
"Scott, Tayler","Snider, Collin",6,1.448150114619467
"Scott, Tayler","Castillo, Luis",7,1.6384685208576724
"Scott, Tayler","King, Michael",8,1.6516357496930925
"Scott, Tayler","Morton, Charlie",9,1.6787285942460997
"Scott, Tayler","Lord, Brad",10,1.6843813037201476
"Sears, JP","Bummer, Aaron",1,0.9404780344750122
"Sears, JP","Heaney, Andrew",2,0.9885512908803479
"Sears, JP","Allen, Logan",3,1.0102896139431194
"Sears, JP","Sale, Chris",4,1.0557943271846988
"Sears, JP","Poulin, PJ",5,1.1558918562645046
"Sears, JP","Simpson, Josh",6,1.206678016785241
"Sears, JP","Alexander, Tyler",7,1.2366898573229335
"Sears, JP","Murphy, Chris",8,1.3189534404115149
"Sears, JP","Imanaga, Shota",9,1.3673618158323457
"Sears, JP","Boyd, Matthew",10,1.368516813926613
"Senga, Kodai","Montero, Keider",1,0.369162327107381
"Senga, Kodai","Sugano, Tomoyuki",2,0.3899557869740869
"Senga, Kodai","Cannon, Jonathan",3,0.42525558226750987
"Senga, Kodai","Blackburn, Paul",4,0.4598587356408077
"Senga, Kodai","Bergert, Ryan",5,0.46246085646312934
"Senga, Kodai","Spence, Mitch",6,0.4659797857825757
"Senga, Kodai","Wilson, Bryse",7,0.5026107407734172
"Senga, Kodai","Cecconi, Slade",8,0.502787334559212
"Senga, Kodai","Vásquez, Randy",9,0.5365318017314881
"Senga, Kodai","Bednar, David",10,0.5604944368264624
"Senzatela, Antonio","Mazur, Adam",1,0.21838294812548725
"Senzatela, Antonio","Horton, Cade",2,0.4257568479667521
"Senzatela, Antonio","Garcia, Rico",3,0.517832650231204
"Senzatela, Antonio","Olson, Reese",4,0.5800776243204383
"Senzatela, Antonio","Boushley, Caleb",5,0.6246125294593182
"Senzatela, Antonio","Schultz, Paxton",6,0.6662379928045666
"Senzatela, Antonio","Strickland, Hunter",7,0.6738517036093746
"Senzatela, Antonio","Alcantara, Sandy",8,0.6744961633227678
"Senzatela, Antonio","Jobe, Jackson",9,0.6843269894728466
"Senzatela, Antonio","Adams, Travis",10,0.7059397968324539
"Severino, Luis","Estévez, Carlos",1,0.14150463827878604
"Severino, Luis","Bido, Osvaldo",2,0.33376674152042085
"Severino, Luis","Rutledge, Jackson",3,0.3955705234960015
"Severino, Luis","Ort, Kaleb",4,0.4185972687886413
"Severino, Luis","Baz, Shane",5,0.4269279533197202
"Severino, Luis","Pérez, Eury",6,0.42825000168184146
"Severino, Luis","Green, Chad",7,0.435443662999948
"Severino, Luis","Kochanowicz, Jack",8,0.4542441368277771
"Severino, Luis","Fernandez, Ryan",9,0.45602230634395274
"Severino, Luis","Matthews, Zebby",10,0.4693946413725876
"Sewald, Paul","Anderson, Grant",1,0.7687050130146535
"Sewald, Paul","Lawrence, Justin",2,0.8019848326294872
"Sewald, Paul","Schreiber, John",3,1.0551898105409465
"Sewald, Paul","McLean, Nolan",4,1.3758449522413254
"Sewald, Paul","Ryan, Joe",5,1.5283469873103908
"Sewald, Paul","Woodford, Jake",6,1.5569276163143706
"Sewald, Paul","Festa, Matt",7,1.638851017493696
"Sewald, Paul","Snider, Collin",8,1.7035820144343596
"Sewald, Paul","Webb, Logan",9,1.7105034948929028
"Sewald, Paul","Barlow, Scott",10,1.7579191279710296
"Seymour, Carson","Rasmussen, Drew",1,0.2564293576955617
"Seymour, Carson","Greene, Hunter",2,0.3026907803159525
"Seymour, Carson","Mattson, Isaac",3,0.4466436100623679
"Seymour, Carson","De los Santos, Yerry",4,0.4799791393797455
"Seymour, Carson","Soriano, José",5,0.5136697653082044
"Seymour, Carson","Fitts, Richard",6,0.5397199281583296
"Seymour, Carson","Kranick, Max",7,0.5582444661266374
"Seymour, Carson","Miller, Mason",8,0.5654369136444821
"Seymour, Carson","Erceg, Lucas",9,0.5681639049910943
"Seymour, Carson","Boyle, Joe",10,0.5805653177800317
"Seymour, Ian","Povich, Cade",1,0.40242285465301686
