player_name,boundary_type,vertex_order,HB,IVB
"Wells, Tyler",hull,1,4.1543,6.1829
"Wells, Tyler",hull,2,-5.0083,17.783
"Wentz, Joey",hull,0,-5.6177,-7.3085
"Wentz, Joey",hull,1,5.0499,17.9859
"Wentz, Joey",hull,2,-1.9954,6.3313
"Wentz, Joey",hull,3,-4.5465,2.0265
"Wesneski, Hayden",hull,0,-12.9986,8.5179
"Wesneski, Hayden",hull,1,17.6227,0.4109
"Wesneski, Hayden",hull,2,-6.4865,13.7994
"Wheeler, Zack",hull,0,12.5178,-10.5202
"Wheeler, Zack",hull,1,13.5721,2.6845
"Wheeler, Zack",hull,2,0.8144,9.3629
"Wheeler, Zack",hull,3,-10.128,14.7029
"Wheeler, Zack",hull,4,-17.5423,7.5195
"Wheeler, Zack",hull,5,-13.1825,4.3211
"Whisenhunt, Carson",hull,0,-1.3516,-1.6063
"Whisenhunt, Carson",hull,1,15.7918,6.7721
"Whisenhunt, Carson",hull,2,10.5723,16.4068
"Whitley, Forrest",bbox,0,-10.2153,4.6606
"Whitley, Forrest",bbox,1,5.6753,4.6606
"Whitley, Forrest",bbox,2,5.6753,16.7302
"Whitley, Forrest",bbox,3,-10.2153,16.7302
"Whitlock, Garrett",hull,0,-17.017,0.1775
"Whitlock, Garrett",hull,1,3.3651,-5.8873
"Whitlock, Garrett",hull,2,-13.0155,15.1433
"Wicks, Jordan",bbox,0,4.2321,6.3011
"Wicks, Jordan",bbox,1,13.2589,6.3011
"Wicks, Jordan",bbox,2,13.2589,16.0437
"Wicks, Jordan",bbox,3,4.2321,16.0437
"Williams, Devin",bbox,0,-19.2074,-4.7312
"Williams, Devin",bbox,1,-12.8694,-4.7312
"Williams, Devin",bbox,2,-12.8694,15.648
"Williams, Devin",bbox,3,-19.2074,15.648
"Williams, Gavin",hull,0,-15.1219,9.6825
"Williams, Gavin",hull,1,9.9796,-13.3232
"Williams, Gavin",hull,2,9.9577,-1.2305
"Williams, Gavin",hull,3,-10.9383,15.1977
"Williams, Luke",bbox,0,-9.9508,18.4615
"Williams, Luke",bbox,1,-9.9508,18.4615
"Williams, Luke",bbox,2,-9.9508,18.4615
"Williams, Luke",bbox,3,-9.9508,18.4615
"Williams, Trevor",hull,0,10.4421,7.3179
"Williams, Trevor",hull,1,-2.2097,10.1231
"Williams, Trevor",hull,2,-13.6413,4.6471
"Williams, Trevor",hull,3,-13.6497,0.3677
"Williams, Trevor",hull,4,5.9131,3.9874
"Wilson, Bryse",hull,0,-18.0087,4.29
"Wilson, Bryse",hull,1,15.0017,-0.5975
"Wilson, Bryse",hull,2,1.7362,9.2172
"Wilson, Bryse",hull,3,-8.1815,15.8726
"Wilson, Bryse",hull,4,-16.8875,7.6244
"Wilson, Justin",hull,0,5.1794,18.9091
"Wilson, Justin",hull,1,-3.1049,13.2387
"Wilson, Justin",hull,2,-2.1352,2.947
"Wilson, Steven",hull,0,-12.8501,6.3499
"Wilson, Steven",hull,1,15.1555,-0.338
"Wilson, Steven",hull,2,-6.1916,18.891
"Winans, Allan",bbox,0,-16.4853,0.5057
"Winans, Allan",bbox,1,-15.1843,0.5057
"Winans, Allan",bbox,2,-15.1843,5.8257
"Winans, Allan",bbox,3,-16.4853,5.8257
"Winckowski, Josh",bbox,0,-4.5954,2.1316
"Winckowski, Josh",bbox,1,4.5753,2.1316
"Winckowski, Josh",bbox,2,4.5753,15.9069
"Winckowski, Josh",bbox,3,-4.5954,15.9069
"Winn, Cole",hull,0,2.5018,-5.6027
"Winn, Cole",hull,1,2.7803,7.382
"Winn, Cole",hull,2,-6.946,16.2337
"Winn, Cole",hull,3,-15.5548,8.5043
"Winn, Cole",hull,4,-14.8176,3.6176
"Winn, Keaton",bbox,0,-13.21,2.0883
"Winn, Keaton",bbox,1,-13.21,2.0883
"Winn, Keaton",bbox,2,-13.21,2.0883
"Winn, Keaton",bbox,3,-13.21,2.0883
"Wolfram, Grant",hull,0,-3.2745,-8.7386
"Wolfram, Grant",hull,1,14.094,12.1934
"Wolfram, Grant",hull,2,4.4339,13.9625
"Wolfram, Grant",hull,3,-2.6353,1.3116
"Woo, Bryan",hull,0,-9.7539,14.8868
"Woo, Bryan",hull,1,-16.5829,5.9966
"Woo, Bryan",hull,2,-16.223,4.6296
"Woo, Bryan",hull,3,11.178,3.9491
"Woodford, Jake",hull,0,-6.2167,13.1256
"Woodford, Jake",hull,1,-15.3288,5.7624
"Woodford, Jake",hull,2,-8.0379,-0.1748
"Woodford, Jake",hull,3,14.1348,-0.6327
"Woodruff, Brandon",hull,0,-14.6527,8.3174
"Woodruff, Brandon",hull,1,2.3968,12.9894
"Woodruff, Brandon",hull,2,-3.4216,17.5751
"Woodruff, Brandon",hull,3,-12.903,13.8068
"Woods Richardson, Simeon",hull,0,-9.4415,7.7801
"Woods Richardson, Simeon",hull,1,5.8418,-13.705
"Woods Richardson, Simeon",hull,2,4.868,5.7781
"Woods Richardson, Simeon",hull,3,-5.3746,18.3659
"Wrobleski, Justin",hull,0,-7.8771,-8.8813
"Wrobleski, Justin",hull,1,14.5116,10.6
"Wrobleski, Justin",hull,2,7.1316,16.2909
"Wrobleski, Justin",hull,3,-0.6764,8.5777
"Yamamoto, Yoshinobu",hull,0,-6.9294,15.9907
"Yamamoto, Yoshinobu",hull,1,-13.5889,12.132
"Yamamoto, Yoshinobu",hull,2,-11.2309,1.7725
"Yamamoto, Yoshinobu",hull,3,12.1501,-16.0965
"Yamamoto, Yoshinobu",hull,4,3.6316,7.6301
"Yarbrough, Ryan",hull,0,-12.4093,7.4942
"Yarbrough, Ryan",hull,1,17.4322,-1.9504
"Yarbrough, Ryan",hull,2,17.6881,4.9554
"Yarbrough, Ryan",hull,3,14.8928,10.6655
"Yates, Kirby",bbox,0,-13.5589,0.0655
"Yates, Kirby",bbox,1,-12.1398,0.0655
"Yates, Kirby",bbox,2,-12.1398,13.7439
"Yates, Kirby",bbox,3,-13.5589,13.7439
"Yesavage, Trey",hull,0,-11.7204,7.3904
"Yesavage, Trey",hull,1,-3.7114,4.7041
"Yesavage, Trey",hull,2,-4.4818,19.4787
"Yoho, Craig",bbox,0,-18.0178,-2.9541
"Yoho, Craig",bbox,1,-17.3355,-2.9541
"Yoho, Craig",bbox,2,-17.3355,9.8704
"Yoho, Craig",bbox,3,-18.0178,9.8704
"Young, Brandon",hull,0,-10.3207,4.8783
"Young, Brandon",hull,1,11.5135,-15.1411
"Young, Brandon",hull,2,4.1958,5.4865
"Young, Brandon",hull,3,-2.6829,17.948
"Young, Danny",bbox,0,-19.0764,0.0745
"Young, Danny",bbox,1,18.8772,0.0745
"Young, Danny",bbox,2,18.8772,2.3793
"Young, Danny",bbox,3,-19.0764,2.3793
"Zastryzny, Rob",hull,0,3.3577,16.4431
"Zastryzny, Rob",hull,1,-11.748,5.004
"Zastryzny, Rob",hull,2,-5.353,3.9339
"Zeferjahn, Ryan",hull,0,15.2596,3.1365
"Zeferjahn, Ryan",hull,1,-4.6767,15.8256
"Zeferjahn, Ryan",hull,2,6.3677,-0.817
"Zerpa, Angel",hull,0,-6.0961,-6.88
"Zerpa, Angel",hull,1,16.4457,3.8
"Zerpa, Angel",hull,2,9.6363,11.5573
"Zuber, Tyler",bbox,0,-8.7247,4.4386
"Zuber, Tyler",bbox,1,17.6486,4.4386
"Zuber, Tyler",bbox,2,17.6486,16.1788
"Zuber, Tyler",bbox,3,-8.7247,16.1788
"Zulueta, Yosver",bbox,0,-17.1537,5.0632
"Zulueta, Yosver",bbox,1,-17.1537,5.0632
"Zulueta, Yosver",bbox,2,-17.1537,5.0632
"Zulueta, Yosver",bbox,3,-17.1537,5.0632
"deGrom, Jacob",hull,0,-13.8923,2.0673
"deGrom, Jacob",hull,1,10.4896,-5.2683
"deGrom, Jacob",hull,2,4.768,2.3713
"deGrom, Jacob",hull,3,-8.9046,16.4953
